url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/17039212?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1704999444_cwXTchTCjX6ufxAm&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,H52MPS21 Acogedor apartamento con balcon,"4,65 (142)","104 € por noche, inicialmente 121 €",Anfitrión profesional,Barcelona
/rooms/1010864759459719909?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1767868586&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999444_oj5QyYoeCY23VLSc&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Habitación en Barcelona,Habitación doble de lujo en Gran Via con baño privado,"4,92 (13)",", ",Quédate con Lorenzo And  Cristina,Barcelona
/rooms/20966731?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999444_3TYMVLqi7ZbiWIR9&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,❤️️¡CÓMODO y CÉNTRICO a❤️️ 8 minutos de LAS RAMBLAS !,"4,86 (348)","113 € por noche, inicialmente 162 €",Anfitrión particular,Barcelona
/rooms/1066407940966081536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999444_4YKru7vtSE2Z1tgJ&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en L'Hospitalet de Llobregat,Olala Rafael Apartment,Nuevo,84 € por noche,Anfitrión profesional,Barcelona
/rooms/16607759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1704999444_pOAq1OSGQkD4fdPJ&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en L'Hospitalet de Llobregat,Llave sagrada,"4,18 (261)",1.448 € por noche,Anfitrión profesional,Barcelona
/rooms/26387235?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999444_RqMtFXzk7Bq%2FiUDs&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Apartamentos 4 de City&Beach en el centro de la ciudad,"4,71 (180)",131 € por noche,Anfitrión profesional,Barcelona
/rooms/49206922?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999444_MOobgglwL8aFTmnW&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Apartamento acogedor en Sagrada Familia,"4,83 (173)","107 € por noche, inicialmente 190 €",Anfitrión profesional,Barcelona
/rooms/1554416?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999444_oGk0QkW%2BVCSd%2FiOw&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Apartamento con vistas al puerto,"4,46 (197)","138 € por noche, inicialmente 155 €",Anfitrión particular,Barcelona
/rooms/25124052?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999444_vOfR9zvmmmKZS3Dv&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,"Luminoso e ideal para 2 o 3,  Rambla de Cataluña","4,74 (203)","113 € por noche, inicialmente 142 €",Anfitrión profesional,Barcelona
/rooms/4904743?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999444_qG8B2uutCSjqkB1M&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,WIFI&PRIVATE TERRACE! BARÇA STADIUM,"4,83 (318)",139 € por noche,Anfitrión particular,Barcelona
/rooms/1109989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999444_o2q75g%2BRxk7PkRrh&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Piso moderno. Parking. Edif. nuevo.,"4,82 (530)","140 € por noche, inicialmente 170 €",Anfitrión particular,Barcelona
/rooms/937642857795458726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999444_S%2BnLveqmkyXM6rno&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Elegante y acogedor con aire acondicionado y balcón pequeño,"4,71 (7)",104 € por noche,Anfitrión profesional,Barcelona
/rooms/6251057?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=546691300&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999444_EWrsNnyvi7HMgN9J&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Habitación en Barcelona,Casa en El Raval,"4,61 (175)",", ",Quédate con Angelina,Barcelona
/rooms/1065780202791030272?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999445_%2F6kz3%2BzgsGEvpync&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Hermoso Atico en Paseo Sant Joan,Nuevo,134 € por noche,Anfitrión profesional,Barcelona
/rooms/979073?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1704999445_MZInOazuXpXMyoXF&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Silencioso entre Gracia y Sagrada Familia,"4,57 (320)","100 € por noche, inicialmente 110 €",Anfitrión particular,Barcelona
/rooms/811918?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999445_1vrsofKbZS9QIXXR&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Hospitalet de Llobregat,WIFI Y TERRAZA (MÁS DEPTS EN MI PROF),"4,85 (458)",95 € por noche,Anfitrión particular,Barcelona
/rooms/25256335?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1654114612&check_in=2024-02-15&check_out=2024-02-20&source_impression_id=p3_1704999445_5bc78kqt1Cen2zLJ&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Habitación en Barcelona,Estupendo piso en el Barrio de Gracia/Sant Gervasi,"4,98 (51)",", ",Quédate con Simone And Isabel,Barcelona
/rooms/959089?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999445_D%2F%2BCz2KtJnH49cZM&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Nuestra casa,"4,97 (439)",469 € por noche,Anfitrión particular,Barcelona
/rooms/52604262?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-18&check_out=2024-03-23&source_impression_id=p3_1704999445_yvqCHxQSc1g1noG0&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Acojedor apartamento en Barcelona,"4,45 (132)",121 € por noche,Anfitrión particular,Barcelona
/rooms/838371812750248187?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999445_vWVDxdreZeyznjSZ&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Elegante Departamento,"4,67 (9)","110 € por noche, inicialmente 129 €",Anfitrión particular,Barcelona
/rooms/1291971?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_riJbMu9F30XjNbC6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,TRANQUILO APARTAMENTO SAGRADA FAMILIA. WIFI GRATIS,"4,54 (464)",116 € por noche,Anfitrión particular,Barcelona
/rooms/614192219450141466?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_lp9pa1GBYOimFFth&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Encantadora  en Trendy Gracia,"4,86 (83)",127 € por noche,Anfitrión profesional,Barcelona
/rooms/15129519?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1527624335&check_in=2024-03-29&check_out=2024-04-03&source_impression_id=p3_1704999445_VmnjxUHq4OxLB4Qb&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Habitación en Barcelona,Habitación independiente en casa familiar,"4,83 (102)",", ",Quédate con Florencia,Barcelona
/rooms/1359821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-26&source_impression_id=p3_1704999445_5azqY8nBG4O8EbZ6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,"Ático, terraza, Gracia! Ideal 2 parejas viajando","4,72 (168)","108 € por noche, inicialmente 179 €",Anfitrión profesional,Barcelona
/rooms/3243398?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999445_gJBMrqs1kES1skTN&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,El bArceloft (departamento con licencia de Barcelona),"4,45 (175)","84 € por noche, inicialmente 94 €",Anfitrión particular,Barcelona
/rooms/40866305?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1692209008&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999445_XliTH1RpEbkqbXaJ&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Habitación en Barcelona,Habitación privada cerca de Ramblas! SOLO UNA PERSONA!!!,"4,76 (17)",", ",Quédate con Aleix,Barcelona
/rooms/940948838592461031?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_Uy9FG9VOJ%2BKAOA86&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Sagrada Familia 2 (parking free),"4,94 (17)","176 € por noche, inicialmente 200 €",Anfitrión particular,Barcelona
/rooms/623667528829180751?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999445_7TN2JeUgoBziuxww&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Apartamento soleado en la playa,"4,59 (49)","105 € por noche, inicialmente 134 €",Anfitrión profesional,Barcelona
/rooms/1580624?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999445_hgpuwHzopeuJM2y6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Apartamento céntrico y tranquilo,"4,83 (206)","119 € por noche, inicialmente 130 €",Anfitrión profesional,Barcelona
/rooms/32931242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999445_DEsT7NEh%2BR1Z0iwx&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Alojamiento en Barcelona,HABITACIÓN ACOGEDORA EN EL CENTRO DE LA CIUDAD CERCA DE RAMBLA,"4,83 (181)","56 € por noche, inicialmente 130 €",Anfitrión particular,Barcelona
/rooms/2464488?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999445_DamfqscYDicOQoU6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Ático en Gracia: en casa en BCN,"4,89 (287)",143 € por noche,Anfitrión particular,Barcelona
/rooms/2669219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999447_Wgd8%2Bj4dVujffiyY&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,"L. HUTB008464 Apartamento ""Evangelina""","4,83 (352)",113 € por noche,Anfitrión particular,Barcelona
/rooms/644551344989597068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999447_TzIwfxSf%2FdGj9jau&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Sweet Inn | Encantador apartamento de 2 dormitorios Con gran terraza,"4,6 (50)","172 € por noche, inicialmente 210 €",Anfitrión profesional,Barcelona
/rooms/12143899?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-25&source_impression_id=p3_1704999447_mZTYHgq6ya8kinpc&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Espacioso y luminoso apartamento 5p,"4,72 (199)",198 € por noche,Anfitrión profesional,Barcelona
/rooms/23031576?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999447_H2CUQNFJPez%2FWvYO&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Gràcia,"¡La mejor ubicación, Gracia ** *!","4,86 (244)","108 € por noche, inicialmente 117 €",Anfitrión particular,Barcelona
/rooms/1853214?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1704999447_MHglwxW2qwhv5tEP&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en El Poblenou,Apartamento a 200 m de la playa y cerca del metro.,"4,78 (366)","119 € por noche, inicialmente 155 €",Anfitrión particular,Barcelona
/rooms/52872928?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999447_QFXFCfdrLRGZUIZS&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Distrito de Sants-Montjuïc,Terracotta Terrace Poble Sec Barcelona,"4,82 (85)","117 € por noche, inicialmente 133 €",Anfitrión profesional,Barcelona
/rooms/39741313?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1607813582&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999447_HZBSaP0almR0bPn6&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Habitación en Ciutat Vella,"Excelentes vistas, la mejor ubicación, baño privado","4,76 (85)",", ",Quédate con Sebastian,Barcelona
/rooms/16780794?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1571197298&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999447_nH0EiER8Rv4iXk2w&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Habitación en El Raval,Música,"4,59 (155)",", ",Quédate con Teo,Barcelona
/rooms/25287690?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=999607711&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999447_tHwYKISImqCDk%2BAL&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Habitación en Eixample,Hab X 1 :) Hospital Sant Pau y Sagrada Familia,"4,69 (156)",", ",Quédate con Jordi,Barcelona
/rooms/975882984459072230?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1704999447_cY%2Bl01kpd3symJrp&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Gràcia,Exclusivo apartamento en Gracia,"4,67 (15)",99 € por noche,Anfitrión profesional,Barcelona
/rooms/821100?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999447_21j%2FTZMV32Bol5XN&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Central-2 Dormitorios grandes: vistas al ascensor,"4,85 (502)","133 € por noche, inicialmente 166 €",Anfitrión particular,Barcelona
/rooms/866415333573783359?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1624800865&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999447_cr8juWrQd5rR8hpn&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Habitación en Distrito de Sants-Montjuïc,"Dormitorio cómodo, relax total y llegada flexible,","4,73 (15)",", ",Quédate con Patricia,Barcelona
/rooms/43182950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999447_CMmE6CtLfnmujl75&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Sant Marti,Apartamento tranquilo cerca de la Sagrada Familia,"4,54 (102)",123 € por noche,Anfitrión particular,Barcelona
/rooms/2634227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999447_3VxvNjlS1WIKxu23&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Distrito de San Andrés,Piso tranquilo y acogedor S. Andreu,"4,92 (332)","123 € por noche, inicialmente 140 €",Anfitrión particular,Barcelona
/rooms/30517887?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999447_tEaVilGr1XT4nNT3&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en La Barceloneta,Barceloneta Beach Modern & Cozy Apartment,"4,29 (174)","112 € por noche, inicialmente 129 €",Anfitrión profesional,Barcelona
/rooms/1039050214237462132?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1704999447_tGAxAdZtXynKJNk0&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Gràcia,Estudio céntrico en Gracia,Nuevo,80 € por noche,Anfitrión profesional,Barcelona
/rooms/2082868?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999447_yhkX7DhWyxp1D1Cu&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Apartamento Eixample -SAGRADA FAMILIA*,"4,62 (508)",132 € por noche,Anfitrión particular,Barcelona
/rooms/33259271?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=713879907&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1704999447_KkLJbbP7Y6cZzlys&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Habitación en La Barceloneta,Bonita y luminosa habitación para 1 persona cerca de la playa,"4,89 (108)",", ",Quédate con Santiago,Barcelona
/rooms/11295154?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_Tr9Tz3SAAqOpRZS3&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,"Pg. de Gràcia, D HUTB-009098","4,79 (243)","133 € por noche, inicialmente 208 €",Anfitrión profesional,Barcelona
/rooms/1830227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999449_joKuNz8UyGYQjDk6&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Apartamento tranquilo con mucha luz en Sarrià,"4,85 (459)",128 € por noche,Anfitrión particular,Barcelona
/rooms/798279432359524474?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999449_tFGDpKsw1lbcFGRL&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Encantador Penthouse con terraza privada 2bd+2bth,"4,67 (18)","134 € por noche, inicialmente 152 €",Anfitrión profesional,Barcelona
/rooms/806304406867925547?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1749415296&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999449_nSb82WV%2BzeTO9Cji&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Habitación en Barcelona,Habitación en Sant Andreu,"5,0 (15)",", ",Quédate con Ana,Barcelona
/rooms/13894687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1704999449_bHMkEMowq997ap%2Bd&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Comodidad a su disposición,"4,74 (127)","109 € por noche, inicialmente 152 €",Anfitrión profesional,Barcelona
/rooms/41628920?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=951689217&check_in=2024-02-02&check_out=2024-02-07&source_impression_id=p3_1704999449_2EPT8nmYvPevasXa&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Habitación en L'Hospitalet de Llobregat,Piso acogedor,"4,82 (68)",", ",Quédate con Marta,Barcelona
/rooms/33764163?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1704999449_nr0%2B99QEEIS5V8cP&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,CENTRO DE LA CIUDAD DE BARCELONA 1,"4,68 (917)","132 € por noche, inicialmente 153 €",Anfitrión profesional,Barcelona
/rooms/952055409999207280?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-19&source_impression_id=p3_1704999449_VAjZzaEzL9AycP06&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Elegante apartamento,empty,97 € por noche,Anfitrión particular,Barcelona
/rooms/2494484?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-09-26&check_out=2024-10-01&source_impression_id=p3_1704999449_H%2F1PK2NN2rfDek2T&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Barcelona Playa Loft-Apartamento,"4,76 (400)",134 € por noche,Anfitrión particular,Barcelona
/rooms/825341908429098345?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1586483316&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999449_uXddwFfFe%2B%2ByqytA&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Habitación en Barcelona,Entre el Mar y la Montaña,"4,81 (97)",", ",Quédate con Roxana,Barcelona
/rooms/10897779?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_wvYAB1RkUPVKZTjp&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,"Pg. de Gràcia, B  HUTB- 011034-10","4,89 (279)","150 € por noche, inicialmente 237 €",Anfitrión profesional,Barcelona
/rooms/630911387418046308?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999449_NlvayodB%2F%2BAbu0P9&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Casa Gracia |  Apartamento Standard,"4,28 (109)","111 € por noche, inicialmente 126 €",Anfitrión profesional,Barcelona
/rooms/5683218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-13&check_out=2024-02-20&source_impression_id=p3_1704999449_YWXxelnZ%2F5sBUk21&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,MIKs espacioso apartamento de 1 dormitorio cerca de la playa,"4,91 (181)","97 € por noche, inicialmente 106 €",Anfitrión particular,Barcelona
/rooms/824902?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999449_cgc2HLlCPoyT7nWj&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Ap. Sagrada Familia,"4,77 (208)","128 € por noche, inicialmente 173 €",Anfitrión particular,Barcelona
/rooms/32561248?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-08&check_out=2024-02-13&source_impression_id=p3_1704999449_woMcLTZEt7bm1rgA&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Hostal en Barcelona,Acogedora habitación doble con ducha (desayuno incluido).,"4,83 (206)","87 € por noche, inicialmente 103 €",Anfitrión profesional,Barcelona
/rooms/3955338?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_kaPMyBf4qatCORGY&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Precioso apartamento en Barcelona,"4,69 (221)","98 € por noche, inicialmente 110 €",Anfitrión particular,Barcelona
