url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/889999307026856565?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000425_A71k1X9CaaaQ3ACO&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,Acogedor  Estudio D Junto a Metro,"4,81 (26)",73 € por noche,Anfitrión particular,Madrid
/rooms/1059976756853983561?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000425_yEQlLRmlWWKXhMGm&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Loft en Madrid,Apartamento tipo Loft  moderno,Nuevo,"80 € por noche, inicialmente 95 €",Anfitrión particular,Madrid
/rooms/988305106939102948?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000425_lYEw5yOEQ6Pzp4Dq&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,San Isidro’s home,"5,0 (19)",89 € por noche,Anfitrión particular,Madrid
/rooms/30228986?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000425_hq7jPqnsXoZBF94f&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,Disfruta del pulmón de Madrid en este lujoso apartamento de cuidado diseño,"4,79 (402)","109 € por noche, inicialmente 126 €",Anfitrión particular,Madrid
/rooms/25877563?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=801707938&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000426_VxVmAXEx5zeEAR9w&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Habitación en Madrid,"HABITACIÓN CERCA DE IFEMA, AEROPUERTO.","4,88 (238)",", ",Quédate con Edwin,Madrid
/rooms/820879352630849982?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1582279346&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000426_4Ow5Esky2sNvKZAL&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Habitación en Madrid,Habitación Matrimonio.,"4,93 (15)",", ",Quédate con Sheilla,Madrid
/rooms/39264206?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000426_7Yx81f8yDRfWDtnw&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Loft en Madrid,Estudio en Madrid cerca de IFEMA y el Aeropuerto,"4,76 (119)",86 € por noche,Anfitrión particular,Madrid
/rooms/981986568291036744?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-09&check_out=2024-04-14&source_impression_id=p3_1705000426_jxenERvJ2QdDO7EB&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,"Apto luminoso,  bien comunicado","5,0 (13)",91 € por noche,Anfitrión particular,Madrid
/rooms/8128423?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=826312753&check_in=2024-01-26&check_out=2024-01-31&source_impression_id=p3_1705000426_SRAKvRjq6zlkLo0Q&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Habitación en Madrid,Habitación privada muy tranquila,"4,84 (149)",", ",Quédate con Esther,Madrid
/rooms/772334925273510242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-24&check_out=2024-01-29&source_impression_id=p3_1705000426_eVA5sRK0HO8A%2Bw5j&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,MiCasaEnRetiro,"4,81 (37)",93 € por noche,Anfitrión particular,Madrid
/rooms/44637180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000426_npPrLc9PauqsLdjt&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Alojamiento en Madrid,"Habitación pequeña, cama doble junto a Gran Vía","4,43 (221)","48 € por noche, inicialmente 55 €",Anfitrión profesional,Madrid
/rooms/1036255571968873053?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000426_GJoip4EKbZISHvNL&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Hotel en Madrid,Hab Doble Baño Compartido,Nuevo,"57 € por noche, inicialmente 64 €",Anfitrión profesional,Madrid
/rooms/36267413?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000426_wnt%2F7R8p3RrG%2FwtJ&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Loft en Móstoles,"Loft 75 m, amplio y moderno. Wifi. Cerca de Madrid","4,97 (124)",80 € por noche,Anfitrión profesional,Madrid
/rooms/889999307026856565?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000426_FVf9pQaeq8dW2pHx&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,Acogedor  Estudio D Junto a Metro,"4,81 (26)",73 € por noche,Anfitrión particular,Madrid
/rooms/1059976756853983561?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000426_2IwU8Wt1%2F4As2JNZ&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Loft en Madrid,Apartamento tipo Loft  moderno,Nuevo,"80 € por noche, inicialmente 95 €",Anfitrión particular,Madrid
/rooms/988305106939102948?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000426_AEWHVxIuBbILTWLq&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,San Isidro’s home,"5,0 (19)",89 € por noche,Anfitrión particular,Madrid
/rooms/30228986?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000426_FiNnadNloUBrFEtg&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,Disfruta del pulmón de Madrid en este lujoso apartamento de cuidado diseño,"4,79 (402)","109 € por noche, inicialmente 126 €",Anfitrión particular,Madrid
/rooms/573223366167987877?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000426_rAwHlapSJPYnGdHe&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,A Alojamiento con Balcón a la plaza mayor,"4,65 (78)","103 € por noche, inicialmente 115 €",Anfitrión profesional,Madrid
/rooms/984582490283795839?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-26&check_out=2024-01-31&source_impression_id=p3_1705000426_s92DuqIUa6COCpbC&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,Nuevo Apt Zona Parking gratuito,"5,0 (7)","68 € por noche, inicialmente 89 €",Anfitrión profesional,Madrid
/rooms/1051499525392046981?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000426_wI0i7JRYbL2a1E3C&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,Apartamento luminoso zona Ascao,Nuevo,79 € por noche,Anfitrión profesional,Madrid
/rooms/53910718?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000426_Wx%2BNxDNjZqDEKK8Y&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Loft en Madrid,Hogar dulce hog@r,"4,77 (117)","84 € por noche, inicialmente 96 €",Anfitrión particular,Madrid
/rooms/52357231?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000426_bVx6DZAwmnHDO%2Fre&previous_page_section_name=1000&federated_search_id=34968121-b2ce-410a-b67a-30cd315193b9,Apartamento en Madrid,Bonito apartamento a pie de calle en Vallecas,empty,"89 € por noche, inicialmente 115 €",Anfitrión profesional,Madrid
/rooms/1057018520365799806?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000427_RpjwE7hMrRIt32AB&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,Loft chic en Salamanca,"4,33 (3)",96 € por noche,Anfitrión particular,Madrid
/rooms/1059473363781191882?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_0GZeQwxu9JYTQi6k&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,Madrid Acceso total Apt 4 personas,Nuevo,123 € por noche,Anfitrión particular,Madrid
/rooms/958676355945163903?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1705000427_HRttTV7aU%2BxmVtcY&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Alojamiento en Madrid,Cuarto con cocina & baño privado,"4,94 (18)",73 € por noche,Anfitrión particular,Madrid
/rooms/22306306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000427_%2B585fIs3LuknDNyO&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Loft en San Sebastián de los Reyes,Loft de diseño luminoso y tranquilo.,"4,76 (211)",96 € por noche,Anfitrión particular,Madrid
/rooms/449218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1705000427_KONgYmSc4loC16Ju&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,"Céntrico, equipado, al mejor precio","4,86 (411)",72 € por noche,Anfitrión particular,Madrid
/rooms/1064519783153295419?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1816089107&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000427_UW76mnsEabBM0qww&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Habitación en Madrid,piso hacienda de pavones,Nuevo,", ",Quédate con Yeison,Madrid
/rooms/912807428092171304?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_mwYOV15UdjG%2B5YgA&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,C8 Exclusiva zona Madrid,"4,91 (22)",83 € por noche,Anfitrión profesional,Madrid
/rooms/28049357?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1090376799&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000427_t7dukXxhVMI%2FzeJS&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Habitación en Madrid,Habitación individual - Plaza Castilla - Chamartín,"4,83 (276)",", ",Quédate con Andre,Madrid
/rooms/569535522778549660?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_7TAWItpMgor997ur&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,Apartamento ATOCHA - Junto Estación AVE,"4,67 (144)","82 € por noche, inicialmente 104 €",Anfitrión particular,Madrid
/rooms/52677588?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_3KjrfQY5avTnJdnS&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Loft en Madrid,Vivienda Mar de Cristal - Ifema,"4,95 (77)",115 € por noche,Anfitrión particular,Madrid
/rooms/18474323?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000427_XVt%2BEKcqd18BqDuY&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Suite con entrada independiente en Madrid,HAB. CON BAÑO. ROOM WITH BATH. BARRIO DE SALAMANCA,"4,88 (409)",61 € por noche,Anfitrión particular,Madrid
/rooms/931055941788677188?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1693123731&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_WYwgGlsA%2FtRfyQoS&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Habitación en Madrid,Habitación río manzanares,"4,13 (16)",", ",Quédate con Belleliza,Madrid
/rooms/1012954163535716821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000427_XLknKC50lD1ULw%2FF&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Loft en Madrid,Nuevo Apt Madrid,"4,8 (5)","65 € por noche, inicialmente 79 €",Anfitrión profesional,Madrid
/rooms/800520697745462796?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_lIDHtyT3sOi9bVe4&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,4ºB - Ático Nuevo apartamento,"4,93 (56)",202 € por noche,Anfitrión profesional,Madrid
/rooms/17451861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000427_%2BkxMKKyAh6VuR6Ur&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Vivienda en Madrid,La Casita de Estela,"4,66 (172)",84 € por noche,Anfitrión particular,Madrid
/rooms/974022644256726221?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000427_b%2FkSfDb%2Bxut81cNA&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,Bonito loft estilo industrial,"5,0 (7)",89 € por noche,Anfitrión particular,Madrid
/rooms/963415987958041374?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1724352874&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000427_SILn1Qqhc%2FqcesFZ&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Habitación en Getafe,Habitación en Madrid sur,"4,32 (19)",", ",Quédate con Ana,Madrid
/rooms/625931670639456945?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000427_F9CEM9HFiK84bhw%2B&previous_page_section_name=1000&federated_search_id=ef5f2d53-7a94-41dd-b730-00f35c7a949c,Apartamento en Madrid,MODERNO APARTAMENTO EN MADRID!,"3,6 (10)",64 € por noche,Anfitrión profesional,Madrid
/rooms/1059473363781191882?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_b6wJqvG0bodk%2BPa%2F&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,Madrid Acceso total Apt 4 personas,Nuevo,123 € por noche,Anfitrión particular,Madrid
/rooms/4132363?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1705000428_JK5%2BLFujyQhbRpad&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,Acogedor estudio con estilo,"4,83 (600)","85 € por noche, inicialmente 114 €",Anfitrión particular,Madrid
/rooms/958676355945163903?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1705000428_m3IXYvIfaOMRNWMn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Alojamiento en Madrid,Cuarto con cocina & baño privado,"4,94 (18)",73 € por noche,Anfitrión particular,Madrid
/rooms/15407681?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1557098086&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000428_K90J7KmQIpVQsXfn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Habitación en Madrid,Acogedora y silenciosa habitación individual.,"4,87 (221)",", ",Quédate con Maria,Madrid
/rooms/47526683?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000428_CG7v7023JJ0YnaY5&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,Acogedor Estudio 2 adultos,"4,46 (104)","62 € por noche, inicialmente 90 €",Anfitrión profesional,Madrid
/rooms/23329651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000428_y07iM8xVq4oVQ9OV&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Suite con entrada independiente en San Sebastián de los Reyes,Loft con encanto de Raúl y Rosa,"4,83 (213)","67 € por noche, inicialmente 73 €",Anfitrión particular,Madrid
/rooms/22306306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000428_IZA4w%2BS6B2LEDKmn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Loft en San Sebastián de los Reyes,Loft de diseño luminoso y tranquilo.,"4,76 (211)",96 € por noche,Anfitrión particular,Madrid
/rooms/449218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1705000428_HihcEhkbJMSXyMtr&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,"Céntrico, equipado, al mejor precio","4,86 (411)",72 € por noche,Anfitrión particular,Madrid
/rooms/1064519783153295419?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1816089107&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000428_3WylBGJmlGL0ZQ1Z&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Habitación en Madrid,piso hacienda de pavones,Nuevo,", ",Quédate con Yeison,Madrid
/rooms/912807428092171304?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_riScDMHk68VzdVVn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,C8 Exclusiva zona Madrid,"4,91 (22)",83 € por noche,Anfitrión profesional,Madrid
/rooms/28049357?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1090376799&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000428_2YxSxPS4KBIJ5KOO&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Habitación en Madrid,Habitación individual - Plaza Castilla - Chamartín,"4,83 (276)",", ",Quédate con Andre,Madrid
/rooms/569535522778549660?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_AZQJVv%2BVe2yCi3ec&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,Apartamento ATOCHA - Junto Estación AVE,"4,67 (144)","82 € por noche, inicialmente 104 €",Anfitrión particular,Madrid
/rooms/38814284?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=900517999&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1705000428_dELpUujuNIer06ob&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Habitación en Madrid,Habitación privada en zona nueva y fácil aparcar,"4,94 (35)",", ",Quédate con Rober,Madrid
/rooms/18474323?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000428_QhM2GAgyWm%2BLo31V&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Suite con entrada independiente en Madrid,HAB. CON BAÑO. ROOM WITH BATH. BARRIO DE SALAMANCA,"4,88 (409)",61 € por noche,Anfitrión particular,Madrid
/rooms/39717480?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1705000428_IpGnzSKn4PUNFYG7&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,"Ático de lujo, Gran Vía, con terraza, spa y vistas","4,82 (296)",451 € por noche,Anfitrión profesional,Madrid
/rooms/931055941788677188?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1693123731&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_GxOL7Tv4F6Z7zm8H&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Habitación en Madrid,Habitación río manzanares,"4,13 (16)",", ",Quédate con Belleliza,Madrid
/rooms/1012954163535716821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000428_Onhiw%2FKhYiu1Jf%2BK&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Loft en Madrid,Nuevo Apt Madrid,"4,8 (5)","65 € por noche, inicialmente 79 €",Anfitrión profesional,Madrid
/rooms/800520697745462796?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_prZh7ZhJKhPySS%2Fm&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,4ºB - Ático Nuevo apartamento,"4,93 (56)",202 € por noche,Anfitrión profesional,Madrid
/rooms/36753010?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=879633139&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000429_6p19lLdA%2BF1U75fy&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Habitación en Centro Madrid,dormitorio con baño privado en un apartamento compartido,"4,86 (118)",", ",Quédate con Isrrael,Madrid
/rooms/22305603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_KXc6jCU7eAvkerZR&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Moderno y luminoso apartamento en la Latina/Plaza Mayor,"4,9 (341)","120 € por noche, inicialmente 159 €",Anfitrión profesional,Madrid
/rooms/53705702?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_KaQRCa%2FeLr6I5i%2Bu&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Loft en Puente de Vallecas,Estudio práctico y funcional.,"4,77 (13)","64 € por noche, inicialmente 84 €",Anfitrión particular,Madrid
/rooms/5097623?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000429_N85FKmHYWp4M6fr4&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Loft en Arganzuela,Loft luminoso cerca de Atocha con A/C,"4,68 (162)",89 € por noche,Anfitrión particular,Madrid
/rooms/40799979?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000429_GEC9H5mTel0Gg0OH&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Magnifico Apto en Plaza de España C/San Bernardino,"4,53 (64)","84 € por noche, inicialmente 98 €",Anfitrión profesional,Madrid
/rooms/739050293075807067?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000429_j7eTozeFctOWpYTg&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apto. residencial en San Blas,Aquí duermes bien y de lujo ¡Mejor imposible!,"4,89 (57)",116 € por noche,Anfitrión particular,Madrid
/rooms/15842767?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000429_JumXk1yYn4sUCu9n&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Alojamiento en Aluche,Bonita habitación cerca de la Casa de Campo,"4,7 (57)",40 € por noche,Anfitrión particular,Madrid
/rooms/18649429?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000429_KNcKnlelQbiw5GaA&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Apartaestudio súper económico en Madrid Centro.,"4,61 (318)",63 € por noche,Anfitrión particular,Madrid
