apartment_id,name,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city,insert_date,bookable_False,bookable_True,mes,Estacion
28712443,"Elegant, modern & functional flat in Madrid",6,2,3,4,90,30,1125,29,59,89,136,7,100,10,9,10,10,10,10,0.36,madrid,2020-07-17,1,0,7,verano
19069803,Habitación doble cama con BAÑO PRIVADO,2,1,1,2,20,2,2,26,56,86,86,10,96,10,10,10,10,10,9,2.44,barcelona,2017-10-07,0,1,10,otoño
19742666,Single bed. Connected my metro to beach and center,1,1,1,1,35,2,1125,24,46,76,166,23,87,9,9,10,9,9,9,1.89,barcelona,2018-07-10,1,0,7,verano
19239896,Bright Apartment next to Sagrada Familia,6,1,4,4,200,4,1120,15,45,75,173,35,94,10,10,10,10,10,9,2.59,barcelona,2018-08-14,1,0,8,verano
1957157,SIBS BALMES - Romantic Apartment,2,1,1,1,184,1,1123,9,39,69,326,223,97,10,10,10,10,10,10,3.62,barcelona,2019-12-10,0,1,12,otoño
34932680,Unique&Exclusive Madrid Double Room,2,2,1,1,50,1,1125,30,60,90,365,7,94,10,10,10,10,9,10,0.5,madrid,2020-11-06,1,0,11,otoño
1255665,Barcelona Near Center Urgell Apt,7,2,3,4,146,2,1125,12,24,32,286,10,72,8,8,8,9,9,8,0.27,barcelona,2017-09-12,0,1,9,verano
19176012,"Habitación en zona tranquila, bien comunicado",2,1,1,1,25,1,1125,26,56,86,133,88,96,10,10,10,10,9,10,3.39,madrid,2019-08-12,0,1,8,verano
17270978,"Habitación privada, buena situación",2,1,1,1,35,1,1125,0,0,0,0,1,100,10,10,10,8,10,10,0.03,barcelona,2020-02-16,0,1,2,invierno
23432735,"APARTAMENTO ,VALENCIA!",4,1,2,2,35,1,30,2,2,2,3,12,88,9,8,10,10,10,9,0.92,valencia,2019-05-01,0,1,5,primavera
28661269,Habitación privada en apartamento moderno,1,1,1,1,15,3,180,0,20,50,50,10,96,9,9,9,10,9,9,1.23,valencia,2019-05-31,0,1,5,primavera
3281769,Stunning design apartment HUTB 010831,5,3,3,3,125,1,1125,24,51,59,91,128,94,10,10,9,9,10,10,1.7,barcelona,2020-08-24,1,0,8,verano
7736738,Cómoda y luminosa casa en Argüelles,6,2,3,4,100,2,1125,30,60,82,357,8,100,10,9,10,10,10,10,0.56,madrid,2017-03-06,1,0,3,invierno
3166655,Apartamento en Barrio Salamanca .,2,1,1,1,87,5,1125,4,26,56,286,26,92,9,10,10,10,9,9,0.59,madrid,2018-05-14,0,1,5,primavera
17378294,NEW apartment in old Madrid. WIFI,4,1,1,0,78,3,1125,0,0,0,0,187,97,10,10,10,10,9,10,4.05,madrid,2020-12-17,1,0,12,otoño
38275554,Guest House H5. Habitacion compartida para 4 pax,4,1,1,4,60,1,47,25,51,81,171,5,88,9,9,10,10,10,9,2.59,barcelona,2019-11-09,0,1,11,otoño
6584564,"The Best Location in BCN, Double room and balcony",2,2,1,1,47,2,15,30,60,90,90,76,85,9,8,10,10,10,9,1.17,barcelona,2020-12-16,0,1,12,otoño
3903082,Rooftop apartment with terrace,4,1,2,3,120,2,1125,13,39,69,344,14,94,9,9,10,10,10,9,0.55,barcelona,2017-04-08,1,0,4,primavera
31203985,AB Francesc Macià Spacious - Ref. GI2737,6,2,3,5,95,32,330,0,0,0,161,2,90,10,8,9,8,10,9,0.22,barcelona,2020-12-16,0,1,12,otoño
27810152,Cosy room located in Example´s golden square,2,1,1,1,60,1,60,0,0,16,16,22,100,10,10,10,10,10,10,5.28,barcelona,2019-03-08,0,1,3,invierno
6723465,Salvador Dali Style in Gracia,5,2,2,2,100,2,1125,15,30,60,327,74,91,9,10,10,9,10,9,1.36,barcelona,2020-01-10,0,1,1,invierno
31117626,Barcelona Center - 1 person,1,2,1,1,18,2,1125,19,20,33,229,9,84,8,9,9,10,10,8,1.99,barcelona,2019-07-10,0,1,7,verano
16923644,Private Double Room with balcony! Best Location!,2,2,1,1,29,32,1125,9,39,69,122,24,97,10,9,10,10,10,10,1.07,barcelona,2018-12-10,1,0,12,otoño
23351415,¡Preciosa soleada habitación en Vlc! playa-univ...,2,1,1,1,28,2,31,1,29,59,334,12,98,10,9,10,10,9,10,0.98,valencia,2019-02-28,0,1,2,invierno
19053950,Cozy rooms near Forum and Barcelona center,3,1,2,3,25,1,1125,25,55,85,360,1,80,6,8,10,8,10,10,1.0,barcelona,2017-11-13,1,0,11,otoño
24796633,LOVELY APARTMENT IN EIXAMPLE NEIGHBORHOOD,3,2,2,2,120,31,62,30,52,82,302,4,95,10,9,10,10,10,10,0.54,barcelona,2019-03-08,0,1,3,invierno
6734047,AMBIENTE FAMILIAR 1*/SRA.ALEXANDRA,2,2,1,2,25,3,28,30,60,90,365,4,95,10,10,10,10,10,10,0.07,valencia,2020-12-21,0,1,12,otoño
20538161,Cozy and lightful bedroom near the sea,1,2,1,1,22,1,5,23,53,83,83,5,100,10,10,10,10,9,10,1.44,barcelona,2017-12-09,1,0,12,otoño
27892673,Habitación con cama de matrimonio,2,1,2,1,15,1,1,1,1,1,1,1,100,10,10,10,10,10,10,0.04,valencia,2021-01-19,1,0,1,invierno
33165530,**Double room w/private bathroom Sagrada Familia**,2,1,1,1,69,16,1125,0,0,0,0,5,92,10,9,10,10,10,9,0.44,barcelona,2020-09-12,1,0,9,verano
16449303,HABITARAAS MADRID 1910,6,2,2,3,100,3,1125,5,5,5,39,9,98,10,10,10,10,10,10,0.37,madrid,2019-06-07,0,1,6,primavera
19066211,Apartment with swimming pool and playground,4,2,3,3,85,12,89,30,60,90,270,7,97,10,10,10,10,10,9,0.2,valencia,2020-06-30,1,0,6,primavera
10337538,"Apartment with 2 bedrooms and 2 bathrooms, 500 m from the beach.",4,2,2,3,44,1,1125,0,0,0,234,398,95,10,10,10,10,9,10,6.4,valencia,2021-02-20,1,0,2,invierno
12416706,Single Room 2,1,2,1,1,17,3,1125,0,0,0,0,80,93,9,9,10,10,9,10,1.8,madrid,2019-12-10,0,1,12,otoño
26388528,Sunset Malasaña for families by Allô Housing,4,2,2,3,144,3,90,26,56,86,361,7,91,10,10,9,9,10,9,0.37,madrid,2020-07-17,0,1,7,verano
22256414,"Atico Terraza ""La fábula de Sol"" junto a Canalejas",2,1,1,2,161,7,180,21,51,81,298,4,100,10,10,10,10,10,10,0.13,madrid,2020-10-17,0,1,10,otoño
20004996,"Top Floor, terrace, centric location, 2 bdrm WIFI",5,1,2,3,75,3,1125,3,33,63,338,2,80,7,6,9,8,8,8,2.0,barcelona,2017-08-06,0,1,8,verano
22614178,Chambre double lumineuse au coeur de Chamberi,2,1,1,1,18,1,1125,0,0,0,0,2,100,10,10,10,10,10,10,0.53,madrid,2018-07-10,1,0,7,verano
19380351,Spacious apartment in the city center,4,1,3,3,140,2,1125,30,54,84,84,14,91,9,8,10,10,10,9,2.21,barcelona,2018-01-17,1,0,1,invierno
3871145,Luminoso apartamento con vidrieras originales cerca de La Pedrera,4,2,2,3,180,32,1125,5,17,30,221,40,98,10,10,10,10,10,10,0.75,barcelona,2019-10-16,1,0,10,otoño
13881242,"Apart. Pasarela. 4 Hab,  Wifi, Ascensor, Parking.",7,2,4,5,85,2,1124,0,20,50,106,20,92,10,9,10,10,10,9,0.59,valencia,2019-05-01,0,1,5,primavera
5453120,Nice room  city  center,2,1,1,1,150,2,1125,29,59,89,364,2,80,7,9,10,10,10,9,0.04,barcelona,2020-01-10,1,0,1,invierno
20604596,Preciosa habitación compartida en Centro madrid••,1,2,1,1,17,3,1125,29,59,89,364,11,87,8,9,9,9,10,9,0.97,madrid,2018-08-14,0,1,8,verano
17709960,Pretty flat next to the ciutadella,3,1,1,2,80,7,30,3,11,24,24,2,80,9,7,10,10,10,8,2.0,barcelona,2017-06-05,1,0,6,primavera
19930323,Room center barcelona,2,2,1,1,30,1,1125,0,0,0,0,4,73,7,7,7,7,7,7,0.18,barcelona,2019-06-07,0,1,6,primavera
18071557,“Neuchâtel”Loft en Valencia con jardín y barbacoa,4,2,1,3,59,2,1125,18,48,78,168,62,98,10,10,10,10,9,10,1.46,valencia,2020-09-28,1,0,9,verano
5076064,Habitación acogedora y céntrica en Conde Duque.,1,1,1,1,32,4,90,10,17,47,322,61,97,10,10,10,10,10,10,1.11,madrid,2019-12-10,1,0,12,otoño
3158706,"Quiet & lovely  5"" to the beach",4,2,2,3,120,2,1125,30,57,87,291,315,92,10,9,10,10,10,9,4.12,barcelona,2020-09-12,1,0,9,verano
30192254,34. Alió Cine Apartment,6,3,3,4,299,2,1125,30,60,90,352,19,83,8,8,8,9,10,8,0.74,barcelona,2021-01-12,0,1,1,invierno
19324222,Habitacion en Zona Franca,2,2,1,2,35,1,1125,0,0,0,0,4,95,10,10,10,9,8,10,0.17,barcelona,2019-06-07,0,1,6,primavera
29178479,CONFORTABLE HABITACIÓN  CERCANA AL CENTRO,1,1,1,1,20,2,1125,30,60,90,91,66,97,10,10,10,10,9,10,3.67,valencia,2020-03-26,0,1,3,invierno
16802536,LOFT2 next to RUZAFA- COOL DESIGN,4,1,0,2,29,3,1125,3,8,10,260,155,96,10,9,10,10,10,10,5.17,valencia,2019-07-31,0,1,7,verano
17732078,LOVELY APARTMENT,4,1,2,3,79,1,1125,15,38,68,75,13,94,10,10,10,10,8,9,3.82,barcelona,2017-09-12,0,1,9,verano
5187796,"Room bunk bed,Sagrada Familia 10min | MN",2,1,1,2,12,1,1125,30,57,78,353,36,88,9,9,9,9,9,9,0.94,barcelona,2018-06-09,0,1,6,primavera
1311003,Art Nouveau Flat-Right Eixample,2,1,1,1,70,2,1000,26,56,86,361,5,92,9,10,10,10,10,9,0.21,barcelona,2017-05-07,1,0,5,primavera
17493843,Nice room in Gràcia. 15 min. walking from center,1,1,1,1,42,1,3,14,44,74,74,8,98,10,10,9,9,10,10,3.58,barcelona,2019-07-10,1,0,7,verano
22142518,"Bright, Trendy Apartment in Sants",6,1,3,4,150,2,33,17,38,61,143,52,96,10,9,10,10,9,9,3.15,barcelona,2019-05-14,0,1,5,primavera
12471041,beautiful room to rest and work,4,2,1,2,40,1,1125,19,49,76,351,21,89,9,9,9,9,9,9,0.94,barcelona,2018-08-14,0,1,8,verano
19129261,Centro Colón,4,1,1,3,57,1,1125,9,25,50,325,4,100,10,10,10,10,10,9,0.25,madrid,2019-03-08,0,1,3,invierno
28728998,Madrid Center Welcome!!!,2,2,1,2,22,1,10,6,23,53,143,44,97,10,10,10,10,10,10,3.77,madrid,2019-09-19,0,1,9,verano
7283797,ROOM  1,3,1,1,2,30,2,1125,3,5,9,213,89,82,8,9,9,9,9,9,4.03,barcelona,2017-05-07,1,0,5,primavera
24913906,Modern Apt .with terrace in trendy Chamberi,4,1,1,0,65,1,1125,0,0,0,171,39,92,9,9,9,10,10,9,2.7,madrid,2019-09-19,0,1,9,verano
31867425,APARTAMENTO MODERNO Y LUMINOSO CERCA CENTRO-WIFI,6,1,2,4,70,3,1125,4,10,15,190,9,93,10,10,10,10,10,9,3.65,valencia,2019-05-31,1,0,5,primavera
353713,PRIVATE ROOM. HEART OF MADRID.,2,1,1,1,37,2,15,4,11,11,11,247,95,10,10,10,10,10,10,5.18,madrid,2018-08-14,0,1,8,verano
38126934,Apartamento en Barrio de Salamanca - Wizink center,4,1,1,2,79,2,1125,4,7,7,7,7,91,10,8,9,9,10,9,1.09,madrid,2020-03-17,0,1,3,invierno
41632405,Apartamento de 1 dormitorio con balcón (3-5 pax),5,1,1,2,68,2,1125,30,56,67,67,15,92,10,9,9,9,10,9,1.94,madrid,2020-10-17,0,1,10,otoño
757149,FANTASTIC APARTMENT | IDEAL FAMILY,5,1,3,4,100,2,1125,1,1,5,244,39,94,10,10,10,10,10,10,0.72,barcelona,2017-08-06,1,0,8,verano
33634426,Exquisite & Cozy 4Bed/2Bath in Madrid Center,8,2,4,4,107,1,1125,29,59,86,361,21,90,10,10,9,9,10,9,1.77,madrid,2020-04-17,1,0,4,primavera
13742696,Modern & Cozy Apartment in Rambla Catalunya,6,2,2,3,77,2,1125,7,30,44,275,3,80,9,8,9,10,10,9,0.15,barcelona,2020-02-16,0,1,2,invierno
2306988,Passeig de Gràcia. Luxury on 6th.,5,2,2,3,350,2,330,15,30,45,275,8,97,10,10,10,10,10,10,0.12,barcelona,2019-09-17,1,0,9,verano
22245413,Apartamento con vistas a la Plaza de Toros,4,1,2,3,50,2,40,4,5,16,161,30,97,10,10,10,10,10,9,2.05,madrid,2019-03-08,0,1,3,invierno
11909819,Habitacion doble con desayuno en el corazon de BCN,2,1,1,1,30,1,9,10,40,70,345,43,92,9,9,10,10,10,9,2.42,barcelona,2017-09-12,1,0,9,verano
12733122,APARTAMENTO EN PLAYA CON ZONA SPORT,9,2,5,6,130,3,1125,23,53,83,358,4,80,9,6,10,9,10,7,0.09,valencia,2019-12-31,1,0,12,otoño
5312035,Gracia Lovely Apartment Planeta,3,1,2,2,84,5,1125,0,28,53,147,41,95,10,10,10,10,10,9,0.77,barcelona,2020-04-16,0,1,4,primavera
3110029,3 bedrooms apartment near Passeig de Gràcia,5,2,3,3,190,2,180,8,14,44,232,11,95,10,9,10,9,10,9,0.28,barcelona,2019-05-14,0,1,5,primavera
1204161,"Upper room, patio home in Gracia",1,1,1,1,20,28,35,17,47,77,352,36,96,10,10,10,10,10,10,0.83,barcelona,2017-01-04,1,0,1,invierno
1174149,FLAT VERY CLOSE TO CENTER,5,1,2,4,70,5,1125,28,58,83,358,10,94,10,10,10,10,10,10,0.14,valencia,2019-12-31,1,0,12,otoño
13087391,"Castellana 190 4 people, 70 sq.m, terrace",4,1,1,2,59,2,90,16,16,46,321,91,94,10,9,10,9,10,10,3.25,madrid,2018-09-11,0,1,9,verano
14023464,Bright room in the heart of Barcelona,2,1,1,1,59,2,1125,14,24,54,144,16,91,9,10,10,10,10,9,0.98,barcelona,2017-12-09,0,1,12,otoño
4930235,"City Center, quiet, free Wifi",4,1,2,2,120,3,1124,26,52,82,353,26,84,9,9,9,10,9,8,0.59,barcelona,2018-11-07,0,1,11,otoño
6442604,2 bedroom apartment with terrace,6,1,2,4,300,1,1125,12,12,12,75,1,80,10,8,10,10,6,8,0.23,barcelona,2017-05-07,0,1,5,primavera
17800984,P Room for 2 persons in shared apartment,2,1,1,2,33,2,1125,20,42,72,72,37,78,9,9,9,9,9,8,2.01,barcelona,2018-10-10,0,1,10,otoño
18488264,""" SEAVIEW "" ( CCIB), Beach.",2,1,1,1,55,1,1125,7,29,59,334,36,98,10,10,10,10,10,9,2.51,barcelona,2018-07-10,0,1,7,verano
633762,Apto Loft Torres de Serranos,4,1,0,1,58,2,180,1,14,24,82,118,97,10,10,10,10,10,10,1.47,valencia,2020-01-31,0,1,1,invierno
20128592,Distinctive Room at the Heart of Poblenou.,3,1,1,2,49,3,1125,9,39,69,69,2,100,10,10,10,10,10,9,2.0,barcelona,2017-10-07,1,0,10,otoño
16309168,"CENTRO HISTÓRICO: LATINA, PALACIO REAL, RASTRO, WF",2,1,1,1,31,3,11,16,16,16,16,34,95,9,9,10,10,10,9,1.91,madrid,2018-08-14,0,1,8,verano
3559666,Porta Santa Madrona,6,1,3,5,105,3,30,3,15,25,100,226,97,10,10,10,10,10,10,3.38,barcelona,2020-03-16,1,0,3,invierno
20823320,Piso luminoso a 5 minutos del Centro de Madrid,4,1,3,3,65,15,1125,0,4,4,181,6,100,10,10,10,10,9,10,0.26,madrid,2019-11-09,1,0,11,otoño
18030645,The Central Place Terrace,4,1,1,3,175,3,300,11,21,43,254,17,93,9,9,10,9,10,9,0.8,barcelona,2019-01-14,0,1,1,invierno
13260979,Big room for 2,2,2,1,1,19,2,1125,4,4,4,102,31,94,10,9,10,10,9,10,3.02,barcelona,2017-04-08,1,0,4,primavera
1255912,Apartment next to the Turia Gardens,2,1,1,1,60,30,60,0,28,58,58,20,92,10,10,9,10,9,10,0.31,valencia,2019-10-31,1,0,10,otoño
8215716,2 bedrooms and terrace near Gaudi Parc,4,1,2,3,95,32,1125,30,60,90,365,1,80,8,8,6,8,8,6,0.09,barcelona,2020-05-11,1,0,5,primavera
18715709,Med Double Room in El Rastro (La Latina),2,0,1,1,25,1,1125,0,0,0,0,1,100,8,10,10,10,8,10,0.06,madrid,2018-12-10,1,0,12,otoño
25181143,Apartamento primoroso y encantador en  Barcelona,4,2,1,3,42,2,1125,0,0,0,17,27,95,10,10,10,10,9,9,0.88,barcelona,2020-12-16,1,0,12,otoño
19731063,Flavio valencia,2,1,1,1,39,1,1125,30,60,90,177,305,91,9,8,10,9,10,9,8.68,valencia,2020-05-31,0,1,5,primavera
7169803,"Nice, confy close 2 airport & IFEMA",5,1,3,3,100,2,1125,4,4,4,4,2,100,10,10,10,10,10,10,0.05,madrid,2018-08-14,1,0,8,verano
35120054,PRECIOSO RASTRO DISEÑO,4,1,1,3,59,4,1125,0,0,0,44,3,93,9,9,10,10,10,9,0.43,madrid,2020-03-17,0,1,3,invierno
24590040,Tiny Double Room City Center  Breakfast,2,1,1,1,138,1,1125,22,50,78,351,1,100,10,10,10,10,10,8,0.13,barcelona,2019-12-10,0,1,12,otoño
31030347,Revitalized Urban Apartment with Balconies,4,1,1,1,69,2,1125,0,0,0,0,27,99,10,10,10,10,10,10,1.09,madrid,2021-01-12,0,1,1,invierno
40906570,Super cozy city center loft,3,1,0,2,80,3,365,29,59,89,230,3,93,10,9,9,9,10,9,0.67,barcelona,2020-06-13,1,0,6,primavera
18148887,Beautiful Double Room next to Passeig de Gracia :),2,1,1,1,60,1,4,29,59,89,89,4,95,10,9,10,10,9,10,0.23,barcelona,2018-09-11,1,0,9,verano
13222926,Double room for rent,2,1,1,1,30,2,1125,30,60,90,365,5,75,8,8,8,8,10,9,0.67,barcelona,2017-01-04,0,1,1,invierno
3942411,Small Bedroom / Center City,2,1,1,1,38,3,5,0,0,0,0,86,91,9,10,10,10,10,9,2.26,barcelona,2017-11-13,1,0,11,otoño
847735,Great&new apartment in Pl Catalunya,10,2,4,10,110,3,30,26,56,86,345,45,89,9,9,10,10,10,9,0.76,barcelona,2018-01-17,1,0,1,invierno
28458339,Gracia / Balmes single room,1,2,1,1,20,2,1125,25,47,47,240,6,93,10,10,10,9,9,10,2.37,barcelona,2018-12-10,1,0,12,otoño
13219895,Habitacion doble amplia,1,1,1,1,24,1,1125,24,24,24,296,3,80,9,7,9,9,8,7,0.22,barcelona,2017-07-06,1,0,7,verano
1418423,EIXAMPLE'S PLACE. Centric-Cozy-Typical APARTMENT,3,2,1,2,50,2,1125,6,24,36,70,42,96,10,10,10,10,10,9,1.03,barcelona,2017-01-04,1,0,1,invierno
987773,DOUBLE ROOM INDEPENDENT + BALCONY,2,1,1,2,36,2,15,9,28,40,169,277,90,9,10,10,10,10,9,3.46,barcelona,2019-11-09,0,1,11,otoño
19761001,Cozy apartment  in the heart of Madrid,3,1,2,2,55,2,7,0,0,0,12,5,96,10,10,9,10,10,9,0.39,madrid,2018-08-14,0,1,8,verano
18748099,Three-Bedroom Apartment,5,1,3,4,89,1,1125,11,22,27,151,15,72,7,8,8,8,8,7,1.58,barcelona,2018-05-14,0,1,5,primavera
13448590,Bonito apartamento en Borne,5,1,3,4,105,2,1125,16,46,76,351,28,72,8,8,8,8,9,7,1.58,barcelona,2017-12-09,0,1,12,otoño
17039209,H52MPS32 Cute apartment close to P Gracia,2,1,1,1,75,4,8,10,10,10,10,64,93,9,10,9,10,10,9,1.95,barcelona,2018-11-07,0,1,11,otoño
2364653,Traveler's room in SAGRADA FAMILIA,1,1,1,1,24,1,7,1,12,20,107,226,97,10,10,10,10,10,10,4.42,barcelona,2018-05-14,0,1,5,primavera
13134327,BARCELONA |CASA BATLLO VIEW| SUNNY APARTMENT ¦,4,1,1,1,163,1,112,27,45,75,259,163,91,9,9,9,10,10,8,3.7,barcelona,2020-03-16,0,1,3,invierno
15082579,Welcome to Barcelona,4,1,2,4,150,2,1125,4,23,46,166,8,85,9,8,9,10,9,8,0.97,barcelona,2017-06-05,1,0,6,primavera
21862484,Barcelona Center Casco Antiguo,2,1,1,1,45,3,1125,4,12,42,279,24,93,9,10,10,10,9,9,3.23,barcelona,2018-08-14,1,0,8,verano
6921005,Habitación doble cómoda,2,1,1,1,25,1,1125,0,0,0,259,19,92,9,9,10,10,10,9,0.31,madrid,2020-07-17,1,0,7,verano
9507426,habitación simple con ventana,1,2,1,1,32,2,100,0,0,7,282,24,93,10,9,10,10,10,9,0.84,barcelona,2018-10-10,0,1,10,otoño
19202541,Lovely relax room ( Centre Barcelona),2,1,1,1,30,4,1125,0,0,0,0,6,85,9,10,9,10,9,8,2.65,barcelona,2017-09-12,0,1,9,verano
42753906,La casita de Malasaña,9,2,4,5,106,1,28,0,0,0,0,1,100,8,10,8,10,10,10,0.64,madrid,2020-08-25,1,0,8,verano
6491673,Spacious double  room with private Bathroom,2,1,1,1,45,3,14,0,0,0,0,116,88,9,9,9,9,10,9,2.47,barcelona,2019-04-10,1,0,4,primavera
11719508,Estupenda hab. grande y luminosa!,3,1,1,3,35,2,21,5,15,29,276,179,96,10,10,10,10,9,10,5.47,barcelona,2018-12-10,0,1,12,otoño
24309006,Loft y terraza para vivir Madrid ideal.,3,1,0,2,55,3,1125,0,0,0,0,4,100,10,9,10,10,8,10,0.67,madrid,2018-11-07,0,1,11,otoño
4766850,Barcelona near sagrada familia gaudi,1,1,1,1,30,1,1125,0,0,0,0,1,80,10,10,10,8,10,8,0.08,barcelona,2019-10-16,0,1,10,otoño
19329055,Hogar de Lola,2,1,0,1,60,1,1125,0,0,0,0,3,93,10,9,7,10,10,10,0.08,madrid,2020-07-17,1,0,7,verano
17689692,Apartamento 3 dormitorios,7,1,3,4,70,7,1125,17,17,17,242,5,90,9,9,9,9,7,9,0.29,madrid,2018-08-14,1,0,8,verano
20855888,Preciosa suite con increibles vistas,2,1,1,1,150,2,1125,16,34,56,324,112,90,9,10,9,9,10,8,6.25,barcelona,2019-03-08,0,1,3,invierno
43728288,IFEMA - PINAR DEL REY,4,1,1,2,58,2,1125,5,35,65,242,1,100,10,10,10,10,10,10,1.0,madrid,2020-09-13,0,1,9,verano
30172045,TOP  in Chueca,4,2,2,3,160,3,1125,0,0,0,0,4,90,9,9,10,10,10,8,0.29,madrid,2020-02-18,1,0,2,invierno
1523802,BIG LOFT WITH 20M TERRACE IN CENTRE,2,1,1,1,210,3,1125,11,23,45,320,17,88,9,8,10,10,10,8,0.6,barcelona,2017-12-09,0,1,12,otoño
3472196,Bed&BCN Gracia,3,1,1,2,110,1,1125,0,12,42,127,13,78,9,9,9,9,10,9,0.28,barcelona,2018-07-10,0,1,7,verano
33587186,Your Second Home,4,1,1,2,40,1,30,30,60,90,91,77,96,10,10,10,10,10,9,4.4,barcelona,2020-09-12,1,0,9,verano
10699176,Chulísima habitación en el centro!,1,1,1,1,39,3,1125,29,59,89,89,59,100,10,10,10,10,10,10,1.04,madrid,2020-09-13,1,0,9,verano
13966456,Double room in Gracia,2,2,1,1,43,3,15,0,0,0,0,3,87,9,7,10,9,10,8,0.23,barcelona,2017-09-12,0,1,9,verano
23292198,"Centro histórico, Palacio Real",4,1,1,2,68,3,1022,6,18,45,135,46,85,9,9,9,9,10,9,3.12,madrid,2019-05-14,0,1,5,primavera
6199834,BEST MINIAPARTMENT IN MADRID,4,1,0,2,80,3,1125,7,23,46,315,76,98,10,10,10,10,10,10,3.38,madrid,2017-03-06,0,1,3,invierno
18109707,"Big room, city center",2,1,1,1,35,2,1125,27,57,87,114,29,92,9,10,10,10,10,9,4.94,barcelona,2017-10-07,0,1,10,otoño
5370582,For 7 in the heart of Gracia,7,1,2,4,70,3,365,12,15,17,235,67,87,9,9,9,9,10,9,2.8,barcelona,2017-02-09,0,1,2,invierno
24064337,APARTAMENTO MADRID CENTRO LAVAPIES 3,5,1,2,3,38,1,1125,0,0,0,0,255,91,9,9,9,9,9,9,7.74,madrid,2020-12-17,0,1,12,otoño
30088109,Nice Duplex Bedroom(4 guests) & Lovely Terrace,5,2,1,4,67,1,1125,17,35,55,326,9,96,10,9,10,10,10,9,3.1,barcelona,2019-03-08,0,1,3,invierno
15561769,Single room in Les Corts Area near L'illa,1,1,1,1,23,7,1125,9,39,67,152,9,100,10,9,10,9,10,10,0.37,barcelona,2018-12-10,0,1,12,otoño
28064358,RETIRO CITY PARK: ONE BEDROOM APARTMENT,3,1,1,2,85,1,1125,13,43,73,348,60,81,9,8,8,8,10,8,2.96,madrid,2020-05-14,1,0,5,primavera
899254,Attic apartment with terrace 2,5,1,2,3,69,1,1125,29,59,81,356,27,82,9,9,9,9,9,8,0.35,valencia,2019-12-31,1,0,12,otoño
31011825,Loft de Autor! Rehabilitado en el centro histórico,2,1,1,1,43,2,1125,20,42,65,98,29,97,10,10,10,10,10,10,2.2,valencia,2020-01-31,0,1,1,invierno
20536260,HABITACIÓN amplia y cómoda en Barrio de Salamanca,1,1,1,1,30,1,1125,13,19,49,324,26,95,10,9,10,10,10,9,5.34,madrid,2019-02-06,1,0,2,invierno
18470200,Private and spacious room in the center,1,1,0,1,50,1,3,0,7,37,127,1,100,10,10,10,10,10,10,0.03,barcelona,2019-11-09,1,0,11,otoño
36680163,Precioso apartamento en muy buena zona de Madrid,2,1,1,1,65,1,15,23,53,83,83,1,20,2,2,2,2,2,2,0.07,madrid,2020-12-17,0,1,12,otoño
1257705,Double Room WiFi in Center of BCN - Eixample,3,2,1,2,35,2,1125,7,22,35,307,106,92,9,9,10,10,10,9,2.29,barcelona,2017-06-05,0,1,6,primavera
519631,Great location 1870´s charming home,8,2,4,4,198,1,30,2,4,9,242,285,96,10,10,10,10,10,10,4.79,barcelona,2018-05-14,1,0,5,primavera
16802462,"Beach & Quiet apartment, 2 Bedroom, Dressing Room",2,1,2,2,38,32,1125,0,0,15,290,5,80,10,9,9,9,10,8,0.3,barcelona,2018-10-10,0,1,10,otoño
13439317,Luxury Aircon Beach Apt Barcelona . 32 nights plus,2,1,1,1,135,32,1125,10,40,70,345,3,100,10,10,10,10,10,10,0.12,barcelona,2019-06-07,0,1,6,primavera
28208214,Double room with views,2,2,3,1,20,3,30,0,28,58,333,2,100,10,10,10,10,10,10,0.34,valencia,2019-02-28,1,0,2,invierno
25118562,Amazing penthouse in front of Gaudi buidling,4,1,2,2,220,1,1125,6,16,37,309,4,87,8,10,10,9,10,9,0.08,barcelona,2018-07-10,0,1,7,verano
16700580,"Central, bright & cosy apartment",4,1,0,1,50,2,1125,2,13,24,292,14,97,10,10,10,10,10,9,0.7,madrid,2018-09-11,0,1,9,verano
15376167,"Charming, cozy & big apartment in the center",4,1,2,3,100,3,150,0,0,3,212,15,96,10,9,10,10,10,10,2.49,barcelona,2017-04-08,1,0,4,primavera
27604973,RUZAFA I TERR.,4,1,1,3,50,1,1125,17,47,70,315,1,80,10,10,8,10,10,10,0.09,valencia,2020-01-31,0,1,1,invierno
1199594,Diseño y tranquilidad al lado de Plaza Cataluña,6,2,2,2,110,1,15,3,12,18,167,409,94,10,10,10,10,10,10,5.23,barcelona,2019-12-10,1,0,12,otoño
36944892,Bonito apto dúplex Madrid ctro pta del Sol. 2-4pax,2,1,1,2,68,2,1125,0,0,11,93,29,88,9,9,10,10,10,9,2.65,madrid,2020-06-13,0,1,6,primavera
1891083,Central cozy apartment 3B/ROOM BCN,6,1,3,4,100,2,31,29,43,56,175,404,98,10,10,10,10,10,10,5.21,barcelona,2020-04-16,1,0,4,primavera
11767366,charming cozy room,1,1,1,1,48,1,1125,0,0,0,0,35,91,9,10,9,9,9,9,0.99,barcelona,2019-03-08,0,1,3,invierno
