nombre,precio_por_noche,review,rating,ciudad,Precio_casa,numero_noches
Apartamento en Port Sa Platja,99,6,100,valencia,196697,45
Loft en Valencia,99,135,86,valencia,196697,45
Apartamento en Valencia,218,137,95,valencia,196697,45
Apartamento en Valencia,84,3,100,valencia,196697,45
Loft en Valencia,86,59,98,valencia,196697,45
Apartamento en Valencia,81,35,85,valencia,196697,45
Apto. residencial en Valencia,146,34,93,valencia,196697,45
Villa en Toris,71,61,94,valencia,196697,45
Apartamento en Valencia,94,220,85,valencia,196697,45
Apartamento en Valencia,107,36,90,valencia,196697,45
Apto. residencial en Puebla de Farnals,53,97,89,valencia,196697,45
Apto. residencial en Valencia,208,65,93,valencia,196697,45
Apto. residencial en Valencia,106,258,94,valencia,196697,45
Apartamento en Valencia,78,108,68,valencia,196697,45
Loft en Valencia,87,370,96,valencia,196697,45
Apartamento en Valencia,190,58,85,valencia,196697,45
Apartamento en Valencia,120,259,81,valencia,196697,45
Alojamiento en La Canyada,32,39,85,valencia,196697,45
Apartamento en Valencia,78,137,58,valencia,196697,45
Apartamento en Alboraia,103,119,95,valencia,196697,45
Apto. residencial en Valencia,87,44,77,valencia,196697,45
Apartamento en Mislata,106,35,97,valencia,196697,45
Loft en Valencia,109,163,89,valencia,196697,45
Apartamento en Valencia,106,220,77,valencia,196697,45
Casa de invitados en Valencia,81,90,93,valencia,196697,45
Apartamento en Valencia,124,114,92,valencia,196697,45
Loft en Valencia,112,277,94,valencia,196697,45
Apartamento en Valencia,82,218,82,valencia,196697,45
Apartamento en Valencia,80,154,62,valencia,196697,45
Apto. residencial en Valencia,77,188,75,valencia,196697,45
Loft en Valencia,51,55,62,valencia,196697,45
Apartamento en Valencia,103,111,96,valencia,196697,45
Loft en Valencia,100,239,87,valencia,196697,45
Apartamento en Valencia,187,306,94,valencia,196697,45
Apartamento en Valencia,88,102,90,valencia,196697,45
Loft en Valencia,77,147,61,valencia,196697,45
Loft en Valencia,109,163,89,valencia,196697,45
Apartamento en Valencia,106,220,77,valencia,196697,45
Apartamento en Valencia,124,114,92,valencia,196697,45
Apartamento en Valencia,91,73,90,valencia,196697,45
Apartamento en Valencia,82,218,82,valencia,196697,45
Apartamento en Valencia,80,154,62,valencia,196697,45
Apartamento en Valencia,92,64,84,valencia,196697,45
Apto. residencial en Valencia,77,188,75,valencia,196697,45
Loft en Valencia,51,55,62,valencia,196697,45
Apartamento en Valencia,103,111,96,valencia,196697,45
Loft en Valencia,100,239,87,valencia,196697,45
Apartamento en Valencia,187,306,94,valencia,196697,45
Apartamento en Valencia,88,102,90,valencia,196697,45
Apartamento en Valencia,78,5,100,valencia,196697,45
Vivienda en Valencia,96,126,91,valencia,196697,45
Apartamento en Godella,75,28,82,valencia,196697,45
Vivienda en Valencia,103,16,100,valencia,196697,45
Apartamento en Valencia,118,308,92,valencia,196697,45
Apartamento en Valencia,120,95,79,valencia,196697,45
Apto. residencial en Alboraia,121,159,79,valencia,196697,45
Apartamento en Valencia,111,215,83,valencia,196697,45
Vivienda en Valencia,153,51,91,valencia,196697,45
Apartamento en Valencia,117,47,87,valencia,196697,45
Apartamento en Valencia,85,193,93,valencia,196697,45
Apartamento en Valencia,72,279,95,valencia,196697,45
Loft en Valencia,98,61,94,valencia,196697,45
Apartamento en Valencia,78,50,54,valencia,196697,45
Apartamento en Valencia,137,116,82,valencia,196697,45
Apto. residencial en Valencia,106,392,92,valencia,196697,45
Loft en Valencia,61,65,77,valencia,196697,45
Apartamento en Valencia,65,126,75,valencia,196697,45
Apartamento en Valencia,71,101,48,valencia,196697,45
Apartamento en Valencia,81,217,75,valencia,196697,45
Apartamento en Valencia,111,215,83,valencia,196697,45
Vivienda en Valencia,153,51,91,valencia,196697,45
Apartamento en Valencia,117,47,87,valencia,196697,45
Apartamento en Valencia,85,193,93,valencia,196697,45
Apartamento en Valencia,72,279,95,valencia,196697,45
Apartamento en Valencia,120,57,67,valencia,196697,45
Loft en Valencia,98,61,94,valencia,196697,45
Loft en Valencia,176,478,90,valencia,196697,45
Apartamento en Valencia,88,3,100,valencia,196697,45
Apartamento en Valencia,78,50,54,valencia,196697,45
Apartamento en Valencia,137,116,82,valencia,196697,45
Apto. residencial en Valencia,106,392,92,valencia,196697,45
Loft en Valencia,61,65,77,valencia,196697,45
Apartamento en Valencia,65,126,75,valencia,196697,45
Apartamento en Valencia,71,101,48,valencia,196697,45
Apartamento en Valencia,81,217,75,valencia,196697,45
Apartamento en Paterna,48,27,65,valencia,196697,45
Apartamento en Benetuser,67,140,82,valencia,196697,45
Apartamento en Valencia,100,120,94,valencia,196697,45
Apto. residencial en Valencia,87,8,100,valencia,196697,45
Apto. residencial en Valencia,74,36,84,valencia,196697,45
Apartamento en Valencia,148,76,93,valencia,196697,45
Apartamento en Valencia,79,146,66,valencia,196697,45
Loft en Valencia,81,319,85,valencia,196697,45
Apartamento en Valencia,108,3,76,valencia,196697,45
Adosado en Valencia,81,39,79,valencia,196697,45
Apartamento en Valencia,57,76,56,valencia,196697,45
Apartamento en Valencia,153,427,83,valencia,196697,45
Loft en Valencia,103,9,100,valencia,196697,45
Vivienda en Valencia,100,25,85,valencia,196697,45
Apartamento en Valencia,72,114,85,valencia,196697,45
Apartamento en Valencia,70,24,82,valencia,196697,45
Minicasa en Valencia,57,203,84,valencia,196697,45
Apartamento en Valencia,93,147,82,valencia,196697,45
Apartamento en Valencia,89,327,75,valencia,196697,45
Apartamento en Valencia,125,81,72,valencia,196697,45
Apartamento en Centro Madrid,67,224,66,madrid,152465,90
Loft en Centro Madrid,75,221,70,madrid,152465,90
Apartamento en Salamanca,65,6,76,madrid,152465,90
Loft en Centro Madrid,83,124,81,madrid,152465,90
Apartamento en Centro Madrid,80,474,79,madrid,152465,90
Apto. residencial en Centro Madrid,88,332,85,madrid,152465,90
Apartamento en Ciudad Lineal,81,307,85,madrid,152465,90
Apartamento en Centro Madrid,81,78,90,madrid,152465,90
Apartamento en Centro Madrid,102,100,92,madrid,152465,90
Apartamento en San Blas,68,75,85,madrid,152465,90
Apartamento en Centro Madrid,81,341,77,madrid,152465,90
Apartamento en Chamartin,89,168,75,madrid,152465,90
Apartamento en Barajas,84,158,87,madrid,152465,90
Loft en Retiro,67,255,77,madrid,152465,90
Apartamento en Madrid,65,66,93,madrid,152465,90
Apto. residencial en Madrid,87,146,83,madrid,152465,90
Suite con entrada independiente en Madrid,74,229,92,madrid,152465,90
Apto. residencial en Madrid,103,63,90,madrid,152465,90
Apartamento en Madrid,67,282,79,madrid,152465,90
Apartamento en Madrid,98,18,76,madrid,152465,90
Apto. residencial en Madrid,112,48,97,madrid,152465,90
Apartamento en Madrid,86,28,54,madrid,152465,90
Casa de invitados en Madrid,36,101,75,madrid,152465,90
Apartamento en Madrid,65,66,93,madrid,152465,90
Apto. residencial en Madrid,87,146,83,madrid,152465,90
Apartamento en Madrid,94,4,64,madrid,152465,90
Vivienda en Madrid,64,44,75,madrid,152465,90
Apartamento en Madrid,81,298,79,madrid,152465,90
Apartamento en Madrid,84,158,87,madrid,152465,90
Loft en Madrid,73,271,70,madrid,152465,90
Apartamento en Madrid,89,72,85,madrid,152465,90
Apartamento en Madrid,78,51,85,madrid,152465,90
Apartamento en Madrid,80,30,76,madrid,152465,90
Apto. residencial en Madrid,79,90,80,madrid,152465,90
Apartamento en Madrid,62,110,75,madrid,152465,90
Apartamento en Chamartin,92,120,92,madrid,152465,90
Apto. residencial en Hortaleza,61,109,78,madrid,152465,90
Vivienda en Mirasierra,103,11,87,madrid,152465,90
Apartamento en El Pilar,108,72,94,madrid,152465,90
Alojamiento en Moncloa - Argüelles,46,161,87,madrid,152465,90
Alojamiento en Barajas,39,19,88,madrid,152465,90
Apartamento en Centro Madrid,149,308,88,madrid,152465,90
Loft en Salamanca,86,10,100,madrid,152465,90
Apartamento en Chamartin,88,179,82,madrid,152465,90
Apartamento en Latina,52,38,85,madrid,152465,90
Apartamento en Arganzuela,69,12,87,madrid,152465,90
Apartamento en Tetuan,84,21,92,madrid,152465,90
Apartamento en Madrid,113,61,85,madrid,152465,90
Apartamento en Madrid,106,29,70,madrid,152465,90
Apartamento en Madrid,70,4,100,madrid,152465,90
Apartamento en Madrid,50,12,16,madrid,152465,90
Apartamento en Madrid,95,8,91,madrid,152465,90
Apartamento en Madrid,66,260,77,madrid,152465,90
Apartamento en Madrid,75,197,62,madrid,152465,90
Apartamento en Madrid,60,425,91,madrid,152465,90
Apartamento en Madrid,157,20,85,madrid,152465,90
Apartamento en Madrid,68,4,100,madrid,152465,90
Apartamento en Madrid,75,122,76,madrid,152465,90
Apartamento en Madrid,83,342,81,madrid,152465,90
Apartamento en Madrid,70,70,71,madrid,152465,90
Apartamento en Madrid,91,19,81,madrid,152465,90
Vivienda en Madrid,78,17,95,madrid,152465,90
Apartamento en Madrid,75,248,76,madrid,152465,90
Apartamento en Madrid,89,131,89,madrid,152465,90
Apartamento en Madrid,95,13,100,madrid,152465,90
Apto. residencial en Madrid,99,94,87,madrid,152465,90
Apartamento en Madrid,123,105,90,madrid,152465,90
Apartamento en Madrid,85,32,79,madrid,152465,90
Apartamento en Madrid,86,148,82,madrid,152465,90
Apto. residencial en Madrid,61,93,72,madrid,152465,90
Apartamento en Madrid,76,54,89,madrid,152465,90
Apartamento en Madrid,107,289,80,madrid,152465,90
Apartamento en San Fernando de Henares,83,51,79,madrid,152465,90
Apartamento en Madrid,64,94,60,madrid,152465,90
Apartamento en Madrid,65,4,64,madrid,152465,90
Apartamento en Madrid,115,60,87,madrid,152465,90
Apto. residencial en Madrid,91,577,85,madrid,152465,90
Apartamento en Madrid,192,402,92,madrid,152465,90
Apartamento en Getafe,113,28,97,madrid,152465,90
Apartamento en Madrid,114,217,78,madrid,152465,90
Apartamento en Madrid,81,153,77,madrid,152465,90
Apartamento en Madrid,73,24,73,madrid,152465,90
Apartamento en Madrid,125,309,79,madrid,152465,90
Apartamento en Arganzuela,73,24,73,madrid,152465,90
Apartamento en Centro Madrid,125,309,79,madrid,152465,90
Apartamento en Centro Madrid,92,42,90,madrid,152465,90
Loft en Tetuan,100,142,90,madrid,152465,90
Apartamento en Centro Madrid,85,151,77,madrid,152465,90
Apartamento en Centro Madrid,500,11,93,madrid,152465,90
Apartamento en San Blas,101,44,94,madrid,152465,90
Apartamento en Chamberi,93,14,94,madrid,152465,90
Apto. residencial en San Blas,86,214,87,madrid,152465,90
Apartamento en Madrid,39,30,37,madrid,152465,90
Alojamiento en Madrid,51,689,64,madrid,152465,90
Vivienda vacacional en Madrid,67,10,64,madrid,152465,90
Loft en Madrid,81,144,86,madrid,152465,90
Apartamento en Madrid,88,636,81,madrid,152465,90
Loft en Madrid,74,71,80,madrid,152465,90
Apartamento en Madrid,59,24,87,madrid,152465,90
Apartamento en Madrid,75,244,82,madrid,152465,90
Apto. residencial en Madrid,94,432,85,madrid,152465,90
Apartamento en Madrid,74,42,91,madrid,152465,90
Apartamento en Madrid,81,67,84,madrid,152465,90
Apartamento en Madrid,95,96,97,madrid,152465,90
Apartamento en Madrid,51,108,77,madrid,152465,90
Apartamento en Madrid,243,32,97,madrid,152465,90
Apartamento en Madrid,66,28,85,madrid,152465,90
Apartamento en Madrid,98,41,98,madrid,152465,90
Apartamento en Madrid,113,205,85,madrid,152465,90
Loft en Madrid,76,138,87,madrid,152465,90
Apartamento en Madrid,113,154,65,madrid,152465,90
Apartamento en Madrid,73,28,90,madrid,152465,90
Apartamento en Madrid,71,33,82,madrid,152465,90
Apto. residencial en Madrid,101,61,90,madrid,152465,90
Loft en Pozuelo de Alarcon,69,26,91,madrid,152465,90
Apartamento en Madrid,95,34,85,madrid,152465,90
Casa de invitados en Paracuellos de Jarama,58,113,96,madrid,152465,90
Apartamento en Madrid,144,22,96,madrid,152465,90
Apartamento en Madrid,80,23,56,madrid,152465,90
Apartamento en Madrid,91,13,100,madrid,152465,90
Apartamento en Madrid,93,37,86,madrid,152465,90
Alojamiento en Madrid,48,221,59,madrid,152465,90
Loft en Mostoles,80,124,97,madrid,152465,90
Apartamento en Madrid,73,26,86,madrid,152465,90
Apartamento en Madrid,89,19,100,madrid,152465,90
Apartamento en Madrid,109,402,85,madrid,152465,90
Loft en Madrid,86,119,82,madrid,152465,90
Apartamento en Madrid,91,13,100,madrid,152465,90
Apartamento en Madrid,93,37,86,madrid,152465,90
Alojamiento en Madrid,48,221,59,madrid,152465,90
Loft en Mostoles,80,124,97,madrid,152465,90
Apartamento en Madrid,73,26,86,madrid,152465,90
Apartamento en Madrid,89,19,100,madrid,152465,90
Apartamento en Madrid,109,402,85,madrid,152465,90
Apartamento en Madrid,103,78,75,madrid,152465,90
Apartamento en Madrid,68,7,100,madrid,152465,90
Loft en Madrid,84,117,83,madrid,152465,90
Apartamento en Madrid,96,3,52,madrid,152465,90
Alojamiento en Madrid,73,18,95,madrid,152465,90
Loft en San Sebastian de los Reyes,96,211,82,madrid,152465,90
Apartamento en Madrid,72,411,90,madrid,152465,90
Apartamento en Madrid,83,22,93,madrid,152465,90
Apartamento en Madrid,82,144,76,madrid,152465,90
Loft en Madrid,115,77,96,madrid,152465,90
Suite con entrada independiente en Madrid,61,409,91,madrid,152465,90
Loft en Madrid,65,5,85,madrid,152465,90
Apartamento en Madrid,202,56,94,madrid,152465,90
Vivienda en Madrid,84,172,75,madrid,152465,90
Apartamento en Madrid,89,7,100,madrid,152465,90
Apartamento en Madrid,64,10,0,madrid,152465,90
Apartamento en Madrid,85,600,87,madrid,152465,90
Alojamiento en Madrid,73,18,95,madrid,152465,90
Apartamento en Madrid,62,104,61,madrid,152465,90
Suite con entrada independiente en San Sebastian de los Reyes,67,213,87,madrid,152465,90
Loft en San Sebastian de los Reyes,96,211,82,madrid,152465,90
Apartamento en Madrid,72,411,90,madrid,152465,90
Apartamento en Madrid,83,22,93,madrid,152465,90
Apartamento en Madrid,82,144,76,madrid,152465,90
Suite con entrada independiente en Madrid,61,409,91,madrid,152465,90
Apartamento en Madrid,451,296,87,madrid,152465,90
Loft en Madrid,65,5,85,madrid,152465,90
Apartamento en Madrid,202,56,94,madrid,152465,90
Apartamento en Centro Madrid,120,341,92,madrid,152465,90
Loft en Puente de Vallecas,64,13,83,madrid,152465,90
Loft en Arganzuela,89,162,77,madrid,152465,90
Apartamento en Centro Madrid,84,64,66,madrid,152465,90
Apto. residencial en San Blas,116,57,92,madrid,152465,90
Alojamiento en Aluche,40,57,78,madrid,152465,90
Apartamento en Centro Madrid,63,318,72,madrid,152465,90
Apartamento en Salamanca,109,153,94,madrid,152465,90
Apartamento en Arganzuela,79,19,81,madrid,152465,90
Apartamento en Carabanchel,64,46,81,madrid,152465,90
Apartamento en Retiro,151,5,100,madrid,152465,90
Apartamento en Usera,67,96,75,madrid,152465,90
Apartamento en Chamberi,89,71,95,madrid,152465,90
Apartamento en Centro Madrid,109,147,94,madrid,152465,90
Apartamento en Tetuan,72,145,77,madrid,152465,90
Apartamento en Arganzuela,78,133,77,madrid,152465,90
Apartamento en Barcelona,80,235,77,barcelona,197152,100
Apartamento en Barcelona,102,372,70,barcelona,197152,100
Vivienda en Barcelona,112,221,94,barcelona,197152,100
Apartamento en Barcelona,94,250,94,barcelona,197152,100
Apartamento en Hospitalet de Llobregat,78,124,59,barcelona,197152,100
Apto. residencial en Barcelona,121,453,91,barcelona,197152,100
Hotel en Barcelona,62,4,82,barcelona,197152,100
Apartamento en Barcelona,82,28,77,barcelona,197152,100
Apto. residencial en Barcelona,83,91,61,barcelona,197152,100
Minicasa en Barcelona,105,13,100,barcelona,197152,100
Apartamento en Barcelona,72,576,83,barcelona,197152,100
Loft en Barcelona,79,535,87,barcelona,197152,100
Apartamento en Barcelona,90,13,94,barcelona,197152,100
Apartamento en Barcelona,93,34,89,barcelona,197152,100
Apartamento en Barcelona,75,32,62,barcelona,197152,100
Loft en Barcelona,92,396,82,barcelona,197152,100
Apartamento en Barcelona,94,4,100,barcelona,197152,100
Apartamento en Barcelona,101,413,82,barcelona,197152,100
Apartamento en Barcelona,104,209,85,barcelona,197152,100
Apartamento en Barcelona,125,806,67,barcelona,197152,100
Apartamento en Barcelona,171,210,85,barcelona,197152,100
Apartamento en Barcelona,129,198,93,barcelona,197152,100
Apartamento en Barcelona,80,8,55,barcelona,197152,100
Loft en Barcelona,75,30,69,barcelona,197152,100
Apartamento en Barcelona,147,214,97,barcelona,197152,100
Vivienda en Barcelona,77,12,94,barcelona,197152,100
Apartamento en Barcelona,82,44,18,barcelona,197152,100
Loft en Barcelona,137,344,90,barcelona,197152,100
Apartamento en Barcelona,147,214,97,barcelona,197152,100
Loft en Barcelona,79,25,45,barcelona,197152,100
Apartamento en Barcelona,82,44,18,barcelona,197152,100
Apartamento en Barcelona,126,225,73,barcelona,197152,100
Apartamento en Barcelona,125,806,67,barcelona,197152,100
Loft en Barcelona,79,510,85,barcelona,197152,100
Apartamento en Barcelona,105,406,90,barcelona,197152,100
Vivienda en Barcelona,119,24,82,barcelona,197152,100
Apartamento en Barcelona,93,154,86,barcelona,197152,100
Apartamento en Barcelona,78,435,71,barcelona,197152,100
Apartamento en barcelona,121,244,82,barcelona,197152,100
Apartamento en Barcelona,153,152,63,barcelona,197152,100
Loft en Barcelona,116,336,95,barcelona,197152,100
Vivienda en Caldes de Montbui,44,21,92,barcelona,197152,100
Apartamento en Barcelona,128,368,90,barcelona,197152,100
Apartamento en Bellvei,46,36,74,barcelona,197152,100
Apartamento en Barcelona,172,352,90,barcelona,197152,100
Suite con entrada independiente en Barcelona,99,229,94,barcelona,197152,100
Apartamento en Barcelona,100,396,73,barcelona,197152,100
Apartamento en Barcelona,101,260,79,barcelona,197152,100
Vivienda vacacional en Barcelona,158,176,92,barcelona,197152,100
Apartamento en Barcelona,122,18,84,barcelona,197152,100
Apartamento en Barcelona,126,535,83,barcelona,197152,100
Apartamento en Barcelona,100,16,60,barcelona,197152,100
Apartamento en Barcelona,128,41,82,barcelona,197152,100
Apartamento en Barcelona,106,35,93,barcelona,197152,100
Apartamento en Barcelona,115,773,89,barcelona,197152,100
Apartamento en Barcelona,108,92,93,barcelona,197152,100
Apartamento en Barcelona,470,141,97,barcelona,197152,100
Apartamento en Barcelona,125,18,64,barcelona,197152,100
Hotel en Barcelona,78,124,80,barcelona,197152,100
Apartamento en Barcelona,128,130,85,barcelona,197152,100
Apartamento en Barcelona,96,242,96,barcelona,197152,100
Apartamento en L'Hospitalet de Llobregat,479,5,57,barcelona,197152,100
Apartamento en Barcelona,118,5,71,barcelona,197152,100
