url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/17649011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000535_n5FQcKxbRXeDhL%2FZ&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,Apartment ciudad de las ciencias 2,"4,68 (220)",106 € por noche,Anfitrión particular,Valencia
/rooms/48145359?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000535_B0LWovDyCLFzLDR7&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en Valencia,Tu encantadora y acogedora casa en la ciudad,"4,89 (114)","124 € por noche, inicialmente 148 €",Anfitrión particular,Valencia
/rooms/729353353076142407?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000535_Fd0Pu1LdLQtQSnfP&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,Apartamento Centro Botánico de Valencia,"4,86 (73)","91 € por noche, inicialmente 106 €",Anfitrión particular,Valencia
/rooms/15021180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000535_HAAPhYOTin7uewQ7&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,"Céntrico, cómodo, acogedor en El Carmen + WIFI","4,76 (218)",82 € por noche,Anfitrión particular,Valencia
/rooms/5003768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-15&check_out=2024-02-21&source_impression_id=p3_1705000535_EU8IbyS7YMvfbp8a&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,en el corazón del centro histórico ,"4,47 (154)",80 € por noche,Anfitrión particular,Valencia
/rooms/778850911684545956?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1705000535_FvtBmCS4bGYSPOpX&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,"Súper amplio, tranquilo y familiar.","4,78 (64)",92 € por noche,Anfitrión particular,Valencia
/rooms/26649865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000535_li1DfqmWMqKBJgG8&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apto. residencial en València,A 1 km de la playa 10min al centro en metro,"4,66 (188)","77 € por noche, inicialmente 92 €",Anfitrión particular,Valencia
/rooms/759366517680399051?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000535_MgVpR2ogXwNi%2Bm8t&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Loft en València,Gran lugar en el casco antiguo,"4,47 (55)","51 € por noche, inicialmente 66 €",Anfitrión particular,Valencia
/rooms/1063108302739270246?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1816217638&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1705000535_oB6nJTjvq6Naz5q1&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Habitación en Alfafar,Valencia/centro a 7 min Habitación y BAÑO privado,Nuevo,", ",Quédate con Domingo Alfonso,Valencia
/rooms/581212612676611834?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000535_4wCvthsRE3kz73DX&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,La Guarida III,"4,95 (111)","103 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/12513652?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000535_c9hEsGU8Nmh7ExFo&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Loft en Valencia,Precioso Loft muy próximo al centro,"4,83 (239)",100 € por noche,Anfitrión particular,Valencia
/rooms/13828435?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000535_Is6y3DUrG3aB2RxZ&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,Bonito apartamento en el centro - Parking,"4,93 (306)","187 € por noche, inicialmente 204 €",Anfitrión particular,Valencia
/rooms/52234970?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000535_LGyK%2BiT9cx4FXObB&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en València,LOFT DE ENSUEÑO,"4,87 (102)",88 € por noche,Anfitrión particular,Valencia
/rooms/1049743520377598333?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000535_ggBm2keGDcJdRqIJ&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Vivienda en València,Casa soleada a 10 m del centro,Nuevo,73 € por noche,Anfitrión particular,Valencia
/rooms/1025451809328377395?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000535_Bg5sYt9R2rR5f08e&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Apartamento en Valencia,Sailor Apartment nel Cabañal,"5,0 (5)","78 € por noche, inicialmente 91 €",Anfitrión particular,Valencia
/rooms/41024864?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000535_IWvcwzH0ZruCwFdQ&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Vivienda en València,Casa Malvarrosa Playa ★,"4,88 (126)","96 € por noche, inicialmente 116 €",Anfitrión particular,Valencia
/rooms/803400916570579023?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000536_TOPA3K8EvPp88V1p&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en Godella,3 Habitaciones Piso al lado de Valencia!,"4,75 (28)",75 € por noche,Anfitrión particular,Valencia
/rooms/988927391332781771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000536_JHouRbBB6fOe9gFm&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Vivienda en València,Cabañal Luxor Inn,"5,0 (16)",103 € por noche,Anfitrión particular,Valencia
/rooms/22430429?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000536_CxmZcNd8ze6v5ctN&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Anelsa New Apt 2. Ruzafa. Precio especial: estancias largas.,"4,89 (308)",118 € por noche,Anfitrión profesional,Valencia
/rooms/33673253?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-30&check_out=2024-02-04&source_impression_id=p3_1705000536_t6Bf%2BrU0mK0LMkhy&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Nuevo en Valencia P 2 con terraza a 5 m de Russafa,"4,72 (95)",120 € por noche,Anfitrión profesional,Valencia
/rooms/37536849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000536_%2BkH2xykw4gAB9ktU&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apto. residencial en Alboraia,"Ático con ampla terraza, vista al mar y piscina.","4,72 (159)",121 € por noche,Anfitrión particular,Valencia
/rooms/18883164?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-14&source_impression_id=p3_1705000536_i%2FgF5I4Bfu88qMkZ&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,¡Terraza privada en el fantástico ático central!,"4,77 (215)","111 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/44638242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000536_v%2B%2FVVO6WKdpCP9Vp&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Vivienda en Valencia,"Gran Villa muy cerca aeropuerto, Valencia & playa","4,88 (51)",153 € por noche,Anfitrión particular,Valencia
/rooms/840412175572304118?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000536_%2F3PdKByKd77ZjaXQ&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Parc Central Mint Apartment,"4,83 (47)","117 € por noche, inicialmente 155 €",Anfitrión profesional,Valencia
/rooms/665911121233525603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000536_aX0V94nBVhJpESKj&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,¡Tu vivienda vacacional en segunda linea de playa!,"4,91 (193)",85 € por noche,Anfitrión particular,Valencia
/rooms/17964351?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000536_n%2Bra%2FgdDLXrNsymG&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Acogedora estancia junto al Turia ★AirCon★WiFi Toallas de★ playa,"4,94 (279)","72 € por noche, inicialmente 90 €",Anfitrión particular,Valencia
/rooms/943407658046118425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1705000536_rG2VvJTQf6YT%2FDvJ&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Loft en Valencia,Valencia Apartment loft duplex - parking gratis,"4,92 (61)",98 € por noche,Anfitrión particular,Valencia
/rooms/725839887938393935?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000536_WAolOoddLfx8YO2S&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Apartamento muy luminoso junto a la playa,"4,36 (50)",78 € por noche,Anfitrión particular,Valencia
/rooms/24027178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-01&check_out=2024-03-06&source_impression_id=p3_1705000536_wzXx43Qw7iZXdyKY&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Maison Ruzafa Attic Central Park. WiFi con aire acondicionado,"4,76 (116)",137 € por noche,Anfitrión particular,Valencia
/rooms/927457?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000536_i7IaIuzN53i50rs0&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apto. residencial en Valencia,Nuevo Corazón del Centro Loft+WIFI,"4,89 (392)",106 € por noche,Anfitrión particular,Valencia
/rooms/728931005416548497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000536_Ck%2ByVYNyIsycMt5%2F&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Loft en València,"Loft Moderno y confortable C, zona Rambleta","4,69 (65)","61 € por noche, inicialmente 69 €",Anfitrión profesional,Valencia
/rooms/26411749?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-28&check_out=2024-06-02&source_impression_id=p3_1705000536_LiqBCI6LVi6eyxGY&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Acogedor estudio en Valencia para 2,"4,66 (126)",65 € por noche,Anfitrión particular,Valencia
/rooms/41285529?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-17&check_out=2024-02-22&source_impression_id=p3_1705000536_EvVvEibX2y%2B0ALU%2B&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Apartamento en el Centro con Wifi,"4,28 (101)",71 € por noche,Anfitrión particular,Valencia
/rooms/30370916?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000536_vMDwN9GfDHlV8KaU&previous_page_section_name=1000&federated_search_id=fa1fb100-5464-4f7e-8eea-02184ee9ff41,Apartamento en València,Romántica buhardilla en el centro de Valencia,"4,66 (217)","81 € por noche, inicialmente 91 €",Anfitrión particular,Valencia
/rooms/18883164?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-14&source_impression_id=p3_1705000538_ZLUOUhkazOmEvuN6&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,¡Terraza privada en el fantástico ático central!,"4,77 (215)","111 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/44638242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000538_ckKJjbZ8o1He8Sae&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Vivienda en Valencia,"Gran Villa muy cerca aeropuerto, Valencia & playa","4,88 (51)",153 € por noche,Anfitrión particular,Valencia
/rooms/840412175572304118?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000538_TPi62nyTrODCWqAI&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Parc Central Mint Apartment,"4,83 (47)","117 € por noche, inicialmente 155 €",Anfitrión profesional,Valencia
/rooms/665911121233525603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000538_XDXGcs4rWUoymigI&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,¡Tu vivienda vacacional en segunda linea de playa!,"4,91 (193)",85 € por noche,Anfitrión particular,Valencia
/rooms/17964351?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000538_NwrkKEvotpxh8jop&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Acogedora estancia junto al Turia ★AirCon★WiFi Toallas de★ playa,"4,94 (279)","72 € por noche, inicialmente 90 €",Anfitrión particular,Valencia
/rooms/50910299?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000538_X4DyL8SDhrgauiCo&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Hermoso apartamento EN LA AZOTEA con  una IMPRESIONANTE TERRAZA.,"4,54 (57)",120 € por noche,Anfitrión particular,Valencia
/rooms/943407658046118425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1705000538_bgo9gARsI3bitx%2BH&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Loft en Valencia,Valencia Apartment loft duplex - parking gratis,"4,92 (61)",98 € por noche,Anfitrión particular,Valencia
/rooms/17250999?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-01&check_out=2024-03-06&source_impression_id=p3_1705000538_tKAJXkwN7W%2FyjbIY&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Loft en València,✦ Encantador Loft de madera por BERIDER ✦,"4,86 (478)",176 € por noche,Anfitrión particular,Valencia
/rooms/1035324534528319345?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000538_5Q5ncPTS1YfLGqcP&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Apartamento nuevo e increíble,"5,0 (3)","88 € por noche, inicialmente 100 €",Anfitrión particular,Valencia
/rooms/725839887938393935?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000538_ZCWsa4%2Bvc%2Fad7TH%2F&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Apartamento muy luminoso junto a la playa,"4,36 (50)",78 € por noche,Anfitrión particular,Valencia
/rooms/24027178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-01&check_out=2024-03-06&source_impression_id=p3_1705000538_PjQmwUaVTW6%2Bt7yh&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Maison Ruzafa Attic Central Park. WiFi con aire acondicionado,"4,76 (116)",137 € por noche,Anfitrión particular,Valencia
/rooms/927457?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000538_fT2KOA%2BFUpvPfK1m&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apto. residencial en Valencia,Nuevo Corazón del Centro Loft+WIFI,"4,89 (392)",106 € por noche,Anfitrión particular,Valencia
/rooms/728931005416548497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000538_wse8r%2F6rVrJd1yi3&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Loft en València,"Loft Moderno y confortable C, zona Rambleta","4,69 (65)","61 € por noche, inicialmente 69 €",Anfitrión profesional,Valencia
/rooms/26411749?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-28&check_out=2024-06-02&source_impression_id=p3_1705000538_eImBR5QiAASbXp9N&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Acogedor estudio en Valencia para 2,"4,66 (126)",65 € por noche,Anfitrión particular,Valencia
/rooms/41285529?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-17&check_out=2024-02-22&source_impression_id=p3_1705000538_b%2FEX5nbxCsGVtf43&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Apartamento en el Centro con Wifi,"4,28 (101)",71 € por noche,Anfitrión particular,Valencia
/rooms/30370916?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000538_h159gO2dNsPzw2RD&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en València,Romántica buhardilla en el centro de Valencia,"4,66 (217)","81 € por noche, inicialmente 91 €",Anfitrión particular,Valencia
/rooms/944023832778351108?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000538_lX7%2FLxmwsQCe1xAR&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en Paterna,"""Piso Acogedor en Valencia para tu Estancia Ideal""","4,52 (27)","48 € por noche, inicialmente 62 €",Anfitrión particular,Valencia
/rooms/26358124?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000538_1OP4Uj6hmuxpsxT3&previous_page_section_name=1000&federated_search_id=236bc68c-2c39-4054-a15e-855e11a961af,Apartamento en Benetúser,A 5 min de Valencia centro con WIFI.,"4,76 (140)",67 € por noche,Anfitrión particular,Valencia
/rooms/24235892?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000539_3Ax%2FBFJh85Fb%2ByzI&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,"Luminoso apart. entero, cerca de todo!! VT-46453-V","4,92 (120)",100 € por noche,Anfitrión particular,Valencia
/rooms/1005490900843308139?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000539_8LBHkh7Sf%2BBwnDJY&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apto. residencial en València,Apartamento en Valencia.,"5,0 (8)","87 € por noche, inicialmente 106 €",Anfitrión particular,Valencia
/rooms/54305771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000539_HBHvbZQ4QpBjJeB5&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apto. residencial en Valencia,Precioso Ático en Paiporta con 2 grandes terrazas,"4,78 (36)",74 € por noche,Anfitrión particular,Valencia
/rooms/53583679?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000539_15wnn7EkQ5KWk9J8&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,Apartamento con vistas a la Ciudad de las Artes,"4,91 (76)",148 € por noche,Anfitrión particular,Valencia
/rooms/28237712?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000539_bJY%2FqTCmeT4ieGQ0&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,Cozy apartment in downtwn,"4,53 (146)","79 € por noche, inicialmente 95 €",Anfitrión profesional,Valencia
/rooms/18426659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000539_FA%2FBifw8N1xHx8bm&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Loft en València,Alojarse en un loft en el barrio de moda,"4,8 (319)","81 € por noche, inicialmente 100 €",Anfitrión profesional,Valencia
/rooms/1039831664150207790?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000539_WXSMslI6zmpkVz7z&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,Centro Histórico Carmen Encanto,"4,67 (3)",108 € por noche,Anfitrión particular,Valencia
/rooms/49223865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000539_BrJ3fymR8lsiAX1b&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Adosado en València,Casa municipal independiente a 100 m de la playa,"4,72 (39)","81 € por noche, inicialmente 92 €",Anfitrión particular,Valencia
/rooms/17405712?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000539_34P9CrPm9NQZDk5h&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,Apartamento soleado junto a la piscina,"4,39 (76)","57 € por noche, inicialmente 80 €",Anfitrión particular,Valencia
/rooms/1043431?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-08&check_out=2024-05-13&source_impression_id=p3_1705000539_ODdkRs%2F9TZqdyU3a&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en Valencia,Ático con terrazas en el carmen,"4,77 (427)",153 € por noche,Anfitrión particular,Valencia
/rooms/53802952?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-10-05&check_out=2024-10-12&source_impression_id=p3_1705000539_yfMt70hnB852niYb&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Loft en València,Loft Mercado Central-3 (solo Temporadas),"5,0 (9)",103 € por noche,Anfitrión particular,Valencia
/rooms/922485547864568728?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000539_jDn9b9Uv7YU0e%2FI5&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Vivienda en València,La Casa de Carmen,"4,8 (25)","100 € por noche, inicialmente 110 €",Anfitrión particular,Valencia
/rooms/35340024?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000539_X%2FuBkqaDQmnFhh0O&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en Valencia,El Apartamento Verde Valencia - Ciudad de Las Artes,"4,79 (114)","72 € por noche, inicialmente 102 €",Anfitrión particular,Valencia
/rooms/777946256008990117?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000539_CiFA%2Blja0ZM69iDQ&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Apartamento en València,Precioso apartamento nuevo en Casco Antiguo,"4,75 (24)","70 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/49171567?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000539_l1URNC2zgwChT%2FLY&previous_page_section_name=1000&federated_search_id=b1bbcd22-8700-4dbb-9863-769a9a25c0c6,Minicasa en València,Mini apartamento 15 metros centro ciudad.,"4,78 (203)","57 € por noche, inicialmente 75 €",Anfitrión profesional,Valencia
